2331	Social Worker. Early-career practitioner, 2 years in role. Most of the role rests on Management of Financial Resources, Personnel and Human Resources, Therapy and Counseling and Negotiation. Holds an associate degree in social sciences. Based in Incheon.
2332	Broadcast Equipment Installer and Repairer. Early-career practitioner, 1 year in role. Day-to-day work draws on Installation and Operation Monitoring. Educational background: an associate degree in natural sciences.
2333	Early-career Grain Crop Grower with 2 years of experience. Strongest areas are Food Production and Physical Strength. An associate degree in engineering. Also holds a Professional Engineer licence.
2334	An associate degree in natural sciences. Early-career Broadcast Equipment Installer and Repairer with 3 years of experience. Most of the role rests on Telecommunications, Operation Monitoring, Equipment Selection and Installation. Certified with a Craftsman certificate.
2335	I have spent 3 years working as a Natural Sciences Researcher. Comfortable with Number Facility, Writing and Reading Comprehension. Educational background: a master's degree in engineering. Currently working in North Jeolla.
2336	Studied engineering, an associate degree. Working as a Welder for 3 years. Day-to-day work draws on Reaction Time and Speed, Operation and Control and Troubleshooting. A professional engineer licence on record.
2337	Production Manager. Mid-level practitioner, 4 years in role. Comfortable with Coordination, Systems Analysis and Evaluation and Equipment Maintenance. Studied engineering, a bachelor's degree.
2338	Correctional Officer based in Seoul, 8 years in the field. Core competencies: Flexibility and Balance, Instructing and Reaction Time and Speed. A bachelor's degree in social sciences. A relevant national certificate on record.
2339	Working as a Electrical and Electronic Components Assembler for 4 years. Day-to-day work draws on Finger Dexterity, Control Precision and Food Production. Educational background: an associate degree in engineering.
2340	Ship Captain and Navigation Officer based in Gyeonggi, 4 years in the field. Comfortable with Telecommunications, Control Precision, Physical Strength and Geography. Educational background: a bachelor's degree in social sciences.
2341	2 years of hands-on work as a Technical Director for Stage and Screen. Most of the role rests on Selective Attention, Reaction Time and Speed, Originality and Fine Arts. Studied social sciences, a bachelor's degree. A national professional licence on record.
2342	Residential Care Worker based in Gangwon, 5 years in the field. Colleagues point to Therapy and Counseling, Monitoring, Auditory Attention and Coordination as my strengths. Studied social sciences, a high school diploma. Certified with a national professional licence.
2343	Welder based in South Gyeongsang, 2 years in the field. Comfortable with Control Precision and Visual Acuity. Educational background: an associate degree in humanities. Also holds a Craftsman certificate.
2344	Ship Deckhand. Entry-level practitioner, under a year in role. Comfortable with Geography, Physics and Physical Strength. A high school diploma in humanities. Located in Seoul and open to nearby roles.
2345	Working as a Records Manager for 8 years. Strongest areas are Visual Acuity and Reaction Time and Speed. A bachelor's degree in humanities.
2346	A bachelor's degree in engineering. Working as a Tyre and Rubber Products Machine Operator for 4 years. Strongest areas are Physical Strength and Troubleshooting. Currently working in Busan.
2347	Early-career Broadcast Transmission Equipment Engineer with 2 years of experience. Day-to-day work draws on Reaction Time and Speed, Operation and Control, Equipment Maintenance and Installation. Educational background: an associate degree in engineering. Located in Daejeon and open to nearby roles.
2348	I have spent 6 years working as a Agriculture and Fisheries Laboratory Technician. Most of the role rests on Deductive Reasoning, Food Production and Technology Analysis. Holds a master's degree in natural sciences.
2349	Laundry and Pressing Worker. Experienced practitioner, 7 years in role. Strongest areas are Sales and Marketing, Auditory Attention and Service Orientation. Studied humanities, a high school diploma. Based in Busan.
2350	Craft Artisan. Mid-level practitioner, 4 years in role. Colleagues point to Visual Acuity, Originality and Fine Arts as my strengths. Studied arts and physical education, a bachelor's degree. Based in North Chungcheong.
2351	I have spent 7 years working as a Civil Works Supervision Engineer. Colleagues point to Building and Construction, Quality Control Analysis, Physics and Systems Analysis and Evaluation as my strengths. Educational background: a bachelor's degree in engineering. Based in South Chungcheong.
2352	Traffic Impact Assessor based in Gyeonggi, 3 years in the field. Day-to-day work draws on Systems Analysis and Evaluation, Management of Personnel Resources and Equipment Maintenance. Studied social sciences, a bachelor's degree. Certified with a Professional Engineer licence.
2353	Working as a Insurance Underwriter for 10 years. Most of the role rests on Reading Comprehension and Judgment and Decision Making. Holds an associate degree in social sciences. Also holds a national professional licence.
2354	Power Generation and Distribution Plant Operator based in Incheon, 1 year in the field. Comfortable with Operation and Control, Installation and Quality Control Analysis. Studied engineering, a bachelor's degree. A relevant national certificate on record.
2355	Network and Cloud Administrator. Mid-level practitioner, 4 years in role. Day-to-day work draws on Monitoring, Operation Monitoring and Technology Design. Holds a bachelor's degree in engineering.
2356	2 years of hands-on work as a UX/UI Designer. Colleagues point to Learning Strategies, Category Flexibility and Speaking as my strengths. Holds an associate degree in arts and physical education. Based in Busan.
2357	I have spent 2 years working as a Dairy Farm Worker. Day-to-day work draws on Food Production, Biology, Physical Strength and Economics and Accounting. Educational background: a high school diploma in engineering. Based in Gyeonggi.
2358	Social Welfare Manager based in Gyeonggi, 8 years in the field. Colleagues point to Service Orientation, Personnel and Human Resources and Therapy and Counseling as my strengths. A bachelor's degree in social sciences.
2359	Working as a Hairdresser for 4 years. Colleagues point to Auditory Attention and Finger Dexterity as my strengths. An associate degree in arts and physical education.
